City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
528,Alice Springs,AU,2021-09-27 00:26:54,-23.7,133.8833,81.95,10,54,11.5,broken clouds
529,Gamba,GA,2021-09-27 00:26:55,-2.65,10.0,76.26,85,100,4.54,overcast clouds
530,Mitu,CO,2021-09-27 00:26:55,1.1983,-70.1733,76.86,77,95,1.48,overcast clouds
531,Leshukonskoye,RU,2021-09-27 00:26:55,64.8989,45.7622,43.84,97,100,2.89,overcast clouds
532,Ugoofaaru,MV,2021-09-27 00:26:56,5.6667,73.0,80.73,73,100,25.5,overcast clouds
533,Mana,GF,2021-09-27 00:26:56,5.6592,-53.7767,81.48,79,16,12.26,few clouds
534,Waingapu,ID,2021-09-27 00:26:56,-9.6567,120.2641,81.16,62,98,5.5,overcast clouds
535,Guhagar,IN,2021-09-27 00:26:57,17.4842,73.1929,75.43,92,89,2.42,overcast clouds
536,Nuuk,GL,2021-09-27 00:26:57,64.1835,-51.7216,30.81,69,1,5.75,clear sky
537,Celestun,MX,2021-09-27 00:26:57,20.8667,-90.4,82.83,76,58,11.92,broken clouds
538,Katobu,ID,2021-09-27 00:26:58,-4.9408,122.5276,80.83,71,71,5.17,broken clouds
539,Mlowo,TZ,2021-09-27 00:26:58,-9.0,32.9833,59.25,62,37,3.06,scattered clouds
540,Gusau,NG,2021-09-27 00:26:58,12.1628,6.6614,77.92,53,11,7.99,few clouds
541,Alofi,NU,2021-09-27 00:26:58,-19.0595,-169.9187,80.49,61,51,8.05,broken clouds
542,Amambai,BR,2021-09-27 00:26:59,-23.1042,-55.2258,79.0,41,12,6.51,few clouds
543,Palencia,ES,2021-09-27 00:26:59,42.4167,-4.5,56.91,70,100,9.6,overcast clouds
544,Tigre,AR,2021-09-27 00:26:59,-34.426,-58.5796,70.29,70,0,8.05,clear sky
545,Paralia,GR,2021-09-27 00:27:00,38.2,21.7,69.31,51,0,1.79,clear sky
546,Nador,MA,2021-09-27 00:27:00,35.174,-2.9287,64.65,94,0,1.14,clear sky
547,Altamira,BR,2021-09-27 00:27:00,-3.2033,-52.2064,78.89,71,99,4.47,overcast clouds
548,Ocampo,MX,2021-09-27 00:27:01,21.65,-101.5,68.95,52,100,2.77,overcast clouds
549,Mingyue,CN,2021-09-27 00:27:01,43.1069,128.9217,59.9,94,100,3.36,overcast clouds
550,Sembakung,ID,2021-09-27 00:27:01,3.8167,117.25,82.33,88,59,1.95,broken clouds
551,Kotelnikovo,RU,2021-09-27 00:27:02,47.6317,43.1461,51.19,75,3,15.66,clear sky
552,San Borja,BO,2021-09-27 00:27:02,-14.8167,-66.85,88.12,33,53,2.46,broken clouds
553,Manoel Urbano,BR,2021-09-27 00:27:02,-8.8389,-69.2597,78.78,67,42,3.2,scattered clouds
554,Jodhpur,IN,2021-09-27 00:27:03,26.2867,73.03,83.19,71,96,7.29,overcast clouds
555,Coquimbo,CL,2021-09-27 00:27:03,-29.9533,-71.3436,55.13,94,0,5.75,clear sky
556,Saint-Francois,FR,2021-09-27 00:26:56,46.4154,3.9054,54.84,100,0,3.44,clear sky
557,Yenagoa,NG,2021-09-27 00:27:04,4.9247,6.2642,73.98,94,97,2.98,overcast clouds
558,Sao Joao Da Barra,BR,2021-09-27 00:27:04,-21.6403,-41.0511,73.02,81,68,18.5,broken clouds
559,Port Arthur,CN,2021-09-27 00:27:04,38.8,121.2667,66.42,91,100,11.52,light rain
560,Thunder Bay,CA,2021-09-27 00:22:44,48.4001,-89.3168,59.99,74,20,4.61,few clouds
561,Mount Isa,AU,2021-09-27 00:27:05,-20.7333,139.5,87.57,11,2,13.8,clear sky
562,Praia,CV,2021-09-27 00:27:05,14.9215,-23.5087,79.34,78,20,8.05,few clouds
563,La Ronge,CA,2021-09-27 00:27:05,55.1001,-105.2842,61.05,59,90,3.44,overcast clouds
564,San Carlos De Bariloche,AR,2021-09-27 00:27:06,-41.1456,-71.3082,40.75,60,0,8.05,clear sky
565,Neiafu,TO,2021-09-27 00:27:06,-18.65,-173.9833,79.48,57,75,5.75,broken clouds
566,Waren,DE,2021-09-27 00:27:06,53.5167,12.6833,60.37,82,40,7.34,scattered clouds
567,Khani,GE,2021-09-27 00:27:06,41.9563,42.9566,40.57,85,59,4.45,broken clouds
568,Qurayyat,SA,2021-09-27 00:27:07,31.3318,37.3428,71.78,24,0,6.91,clear sky
569,Tigzirt,DZ,2021-09-27 00:27:07,36.8886,4.1198,72.88,88,54,3.91,broken clouds
570,Jalor,IN,2021-09-27 00:27:07,25.35,72.6167,83.44,75,51,2.8,broken clouds
571,Kailua,US,2021-09-27 00:26:10,21.4022,-157.7394,89.58,70,20,20.22,few clouds
572,Duluth,US,2021-09-27 00:27:08,46.7833,-92.1066,68.05,72,1,6.91,clear sky
573,Vila Do Maio,CV,2021-09-27 00:27:08,15.1333,-23.2167,79.59,79,37,9.01,scattered clouds
574,Erenhot,CN,2021-09-27 00:27:08,43.6475,111.9767,54.95,33,0,9.69,clear sky
575,Harrison,US,2021-09-27 00:27:09,30.4091,-89.0436,75.27,71,1,3.44,clear sky
576,Beira,MZ,2021-09-27 00:27:09,-19.8436,34.8389,68.09,100,20,4.61,few clouds
577,Shunyi,CN,2021-09-27 00:27:09,40.125,116.6453,67.95,90,0,6.71,clear sky
578,Guatire,VE,2021-09-27 00:27:10,10.4762,-66.5427,81.1,90,92,2.06,overcast clouds
579,Los Andes,CL,2021-09-27 00:27:10,-32.8337,-70.5983,61.02,52,2,1.32,clear sky
580,Canavieiras,BR,2021-09-27 00:27:10,-15.675,-38.9472,71.87,86,77,5.75,broken clouds
581,Campina Verde,BR,2021-09-27 00:27:11,-19.5356,-49.4864,72.34,72,91,6.78,overcast clouds
582,Korla,CN,2021-09-27 00:27:11,41.7597,86.1469,58.95,29,0,3.85,clear sky
583,La Paz,BO,2021-09-27 00:25:08,-16.5,-68.15,49.98,53,20,9.22,few clouds
584,Uarini,BR,2021-09-27 00:27:11,-2.99,-65.1083,73.2,99,63,2.55,broken clouds
585,Road Town,VG,2021-09-27 00:27:12,18.4167,-64.6167,83.19,73,3,9.93,clear sky
586,Gatton,AU,2021-09-27 00:27:12,-27.55,152.2833,67.93,61,85,11.59,overcast clouds
587,Karpathos,GR,2021-09-27 00:27:12,35.507,27.2132,71.56,78,0,12.66,clear sky
588,Hualmay,PE,2021-09-27 00:27:13,-11.0964,-77.6139,62.56,84,38,7.52,scattered clouds
589,Ngama,TD,2021-09-27 00:25:19,11.7833,17.1667,77.86,65,86,8.61,overcast clouds
590,Nelson Bay,AU,2021-09-27 00:27:13,-32.7167,152.15,67.08,52,14,1.99,few clouds
591,Batagay,RU,2021-09-27 00:27:14,67.6333,134.6333,34.65,83,93,3.98,overcast clouds
592,Siddipet,IN,2021-09-27 00:27:14,18.1,78.85,72.43,95,100,8.84,overcast clouds
593,Gravdal,NO,2021-09-27 00:27:14,68.1214,13.5031,51.76,93,100,15.84,overcast clouds
594,Antequera,ES,2021-09-27 00:27:15,37.0194,-4.5612,65.44,47,80,0.29,broken clouds
595,Lakhnadon,IN,2021-09-27 00:27:15,22.6,79.6,72.52,91,92,3.69,overcast clouds
596,Poum,NC,2021-09-27 00:27:15,-20.2333,164.0167,72.73,60,83,3.51,broken clouds
597,Neftcala,AZ,2021-09-27 00:27:16,39.3742,49.2472,67.64,68,0,14.67,clear sky
598,Hamilton,US,2021-09-27 00:24:59,39.1834,-84.5333,67.91,59,1,4.61,clear sky
599,Weston,US,2021-09-27 00:22:40,26.1004,-80.3998,83.01,75,40,5.99,scattered clouds
600,Chebsara,RU,2021-09-27 00:27:16,59.2002,38.8356,45.73,96,99,8.05,overcast clouds
601,Santa Rosa,PH,2021-09-27 00:27:16,14.3122,121.1114,80.85,82,98,4.29,overcast clouds
602,Miraflores,MX,2021-09-27 00:27:17,19.2167,-98.8083,68.04,81,80,3.2,broken clouds
603,Isangel,VU,2021-09-27 00:27:17,-19.55,169.2667,77.11,78,90,5.75,overcast clouds
604,Paraiso,CR,2021-09-27 00:27:17,9.8383,-83.8656,69.96,66,100,2.57,overcast clouds
605,Shitanjing,CN,2021-09-27 00:27:18,39.2342,106.3439,59.29,52,37,9.31,scattered clouds
606,Bexhill,AU,2021-09-27 00:27:18,-28.7667,153.35,64.04,79,75,1.99,broken clouds
607,Mayskiy,RU,2021-09-27 00:27:18,47.6931,40.1025,51.44,69,1,11.3,clear sky
608,Mao,ES,2021-09-27 00:27:19,39.8885,4.2658,70.36,88,0,6.91,clear sky
609,Voloka,UA,2021-09-27 00:27:19,48.1922,25.9307,60.78,82,63,1.68,broken clouds
610,Moerai,PF,2021-09-27 00:27:19,-22.4333,-151.3333,76.21,85,75,9.57,broken clouds
611,Atambua,ID,2021-09-27 00:27:19,-9.1061,124.8925,81.59,50,36,0.78,scattered clouds
612,Fairbanks,US,2021-09-27 00:27:20,64.8378,-147.7164,36.61,73,75,3.44,broken clouds
613,Slobozia,MD,2021-09-27 00:27:20,46.7281,29.7078,54.48,69,2,5.46,clear sky
614,Langsa,ID,2021-09-27 00:27:20,4.4683,97.9683,74.16,96,100,4.03,overcast clouds
615,Vytegra,RU,2021-09-27 00:27:21,61.0064,36.4481,42.04,93,27,3.31,scattered clouds
616,Port Lincoln,AU,2021-09-27 00:27:21,-34.7333,135.8667,63.73,49,73,16.33,broken clouds
617,Sobolevo,RU,2021-09-27 00:27:21,54.4299,31.8996,45.81,92,69,9.62,broken clouds
618,Quatre Cocos,MU,2021-09-27 00:27:22,-20.2078,57.7625,69.91,82,83,20.29,light rain
619,Katete,UG,2021-09-27 00:27:22,-0.7818,29.7544,58.93,95,27,3.09,scattered clouds
620,Tukrah,LY,2021-09-27 00:27:23,32.5341,20.5791,73.45,64,0,9.15,clear sky
621,Muscat,OM,2021-09-27 00:27:23,23.6139,58.5922,87.82,60,20,4.43,few clouds
622,Nantucket,US,2021-09-27 00:26:34,41.2835,-70.0995,66.96,60,6,22.95,clear sky
623,Puerto Escondido,MX,2021-09-27 00:27:23,15.85,-97.0667,79.63,61,40,5.75,scattered clouds
624,Kundiawa,PG,2021-09-27 00:27:24,-6.0167,144.9667,76.91,57,88,2.98,overcast clouds
625,Biak,ID,2021-09-27 00:27:24,-0.9131,122.8766,79.54,72,100,5.61,overcast clouds
626,Sept-Iles,CA,2021-09-27 00:27:24,50.2001,-66.3821,56.25,97,90,15.01,mist
627,Dvinskoy,RU,2021-09-27 00:27:25,62.1535,45.1175,45.39,95,100,5.77,overcast clouds
628,Zvishavane,ZW,2021-09-27 00:27:25,-20.3267,30.0665,63.73,32,0,1.66,clear sky
629,Walvis Bay,NA,2021-09-27 00:27:26,-22.9575,14.5053,56.08,100,7,5.75,clear sky
630,Te Anau,NZ,2021-09-27 00:27:26,-45.4167,167.7167,47.25,45,7,1.54,clear sky
631,Onguday,RU,2021-09-27 00:27:26,50.75,86.15,20.44,95,29,1.57,scattered clouds
632,Linhares,BR,2021-09-27 00:27:27,-19.3911,-40.0722,70.56,81,28,4.38,scattered clouds
633,Bonoua,CI,2021-09-27 00:27:27,5.2741,-3.595,76.62,95,100,4.18,overcast clouds
634,Broken Hill,AU,2021-09-27 00:27:27,-31.95,141.4333,64.11,19,61,12.66,broken clouds
635,Uddevalla,SE,2021-09-27 00:27:28,58.3478,11.9424,57.06,93,70,4.83,broken clouds
636,Batticaloa,LK,2021-09-27 00:27:28,7.7102,81.6924,80.13,75,100,8.12,overcast clouds
637,Jumla,NP,2021-09-27 00:27:28,29.2747,82.1838,57.45,86,46,2.8,scattered clouds
638,Yaan,NG,2021-09-27 00:27:29,7.3833,8.5667,70.77,97,66,5.17,light rain
639,Wajir,KE,2021-09-27 00:27:29,1.7471,40.0573,75.81,60,3,14.18,clear sky
640,Bembereke,BJ,2021-09-27 00:27:29,10.2283,2.6634,73.04,83,73,6.04,broken clouds
641,Conceicao Da Barra,BR,2021-09-27 00:24:29,-18.5933,-39.7322,73.74,75,56,10.89,broken clouds
642,Zhigansk,RU,2021-09-27 00:27:30,66.7697,123.3711,34.88,77,71,21.63,broken clouds
643,Sistranda,NO,2021-09-27 00:27:30,63.7256,8.834,58.96,89,98,7.29,overcast clouds
644,Boende,CD,2021-09-27 00:27:30,-0.2167,20.8667,70.03,98,94,2.44,overcast clouds
645,Lompoc,US,2021-09-27 00:26:26,34.6391,-120.4579,66.56,78,1,8.05,clear sky
646,Port Angeles,US,2021-09-27 00:23:48,48.1181,-123.4307,57.72,96,90,0.0,moderate rain
647,Neijiang,CN,2021-09-27 00:27:31,29.5835,105.0622,67.1,89,100,3.0,overcast clouds
648,Satwas,IN,2021-09-27 00:27:31,22.5333,76.6833,75.16,91,100,4.56,overcast clouds
649,Sao Gabriel Da Cachoeira,BR,2021-09-27 00:27:32,-0.1303,-67.0892,72.55,98,60,2.57,broken clouds
650,Logan Lake,CA,2021-09-27 00:27:32,50.4998,-120.8025,61.39,58,76,10.71,broken clouds
651,Denizli,TR,2021-09-27 00:27:32,37.8402,29.0698,59.85,38,28,2.86,scattered clouds
652,Pringsewu,ID,2021-09-27 00:25:17,-5.3582,104.9744,76.14,90,58,0.56,broken clouds
653,Porto Walter,BR,2021-09-27 00:27:33,-8.2686,-72.7439,78.73,68,73,2.39,broken clouds
654,Vanavara,RU,2021-09-27 00:27:33,60.34,102.2797,32.18,94,100,11.83,light snow
655,Koping,SE,2021-09-27 00:27:33,59.514,15.9926,52.18,88,99,4.32,overcast clouds
656,Batemans Bay,AU,2021-09-27 00:27:33,-35.7167,150.1833,64.2,45,68,7.14,broken clouds
657,Zhuanghe,CN,2021-09-27 00:27:34,39.7008,122.9911,64.67,93,100,6.42,light rain
658,Duekoue,CI,2021-09-27 00:27:34,6.7472,-7.3496,69.04,100,100,3.38,light rain
659,Nalut,LY,2021-09-27 00:27:35,30.3333,10.85,77.31,24,82,9.62,broken clouds
660,Manokwari,ID,2021-09-27 00:27:35,-0.8667,134.0833,82.87,70,35,3.13,scattered clouds
661,Guanica,PR,2021-09-27 00:27:35,17.9716,-66.908,85.14,93,44,4.21,scattered clouds
662,Bereda,ES,2021-09-27 00:27:36,43.2686,-7.5406,64.99,86,100,9.35,overcast clouds
663,Cap Malheureux,MU,2021-09-27 00:27:36,-19.9842,57.6142,70.29,90,52,11.99,light rain
664,Bijie,CN,2021-09-27 00:27:36,27.3125,105.2942,63.59,93,99,2.51,overcast clouds
665,Porto Novo,BJ,2021-09-27 00:27:37,6.4965,2.6036,78.62,87,95,4.27,overcast clouds
666,Lebedyn,UA,2021-09-27 00:27:37,50.5852,34.4849,43.39,93,5,9.69,clear sky
667,Tutoia,BR,2021-09-27 00:27:37,-2.7619,-42.2744,79.47,84,47,11.03,scattered clouds
668,Cozumel,MX,2021-09-27 00:27:32,20.5083,-86.9458,84.18,84,75,3.44,broken clouds
669,Inhambane,MZ,2021-09-27 00:27:38,-23.865,35.3833,70.9,91,1,6.71,clear sky
670,Haldwani,IN,2021-09-27 00:27:38,29.2167,79.5167,75.06,68,0,4.32,clear sky
671,Kamarion,GR,2021-09-27 00:27:38,36.8,25.8167,71.74,75,26,17.92,scattered clouds
672,Altar,MX,2021-09-27 00:27:39,30.7,-111.8167,88.86,27,21,18.12,few clouds
673,Gambiran,ID,2021-09-27 00:27:39,-6.7988,111.4951,78.26,75,42,5.84,scattered clouds
674,Constitucion,CL,2021-09-27 00:27:39,-35.3333,-72.4167,50.22,80,33,12.46,scattered clouds
675,Verkhnevilyuysk,RU,2021-09-27 00:27:40,63.4453,120.3167,33.13,76,100,10.25,overcast clouds
676,Roald,NO,2021-09-27 00:27:40,62.5833,6.1333,61.11,82,90,3.44,overcast clouds
677,Bulgan,MN,2021-09-27 00:27:40,48.8125,103.5347,36.97,51,67,2.35,broken clouds
678,Sao Benedito Do Rio Preto,BR,2021-09-27 00:27:40,-3.3336,-43.5283,78.8,78,81,5.5,broken clouds
679,Mikkeli,FI,2021-09-27 00:27:41,61.6886,27.2723,30.31,100,0,1.14,clear sky
680,Hanzhong,CN,2021-09-27 00:27:41,33.0728,107.0303,63.34,97,100,1.01,overcast clouds
681,Coffeyville,US,2021-09-27 00:27:41,37.0373,-95.6164,87.85,27,1,11.5,clear sky
682,Mirnyy,RU,2021-09-27 00:27:42,62.5353,113.9611,33.04,75,100,15.37,overcast clouds
683,Kifri,IQ,2021-09-27 00:27:42,34.6959,44.9661,75.97,21,0,6.69,clear sky
684,Talcahuano,CL,2021-09-27 00:25:21,-36.7167,-73.1167,51.48,62,0,16.11,clear sky
685,Novo Cruzeiro,BR,2021-09-27 00:27:43,-17.4681,-41.8753,65.01,63,44,3.83,scattered clouds
686,Beyneu,KZ,2021-09-27 00:27:43,45.3167,55.2,56.28,69,4,16.04,clear sky
687,Mokhotlong,LS,2021-09-27 00:27:43,-29.2894,29.0675,57.15,60,35,4.81,scattered clouds
688,Didwana,IN,2021-09-27 00:27:43,27.4,74.5667,78.57,80,53,7.29,broken clouds
689,Lagoa,PT,2021-09-27 00:27:44,39.05,-27.9833,66.78,66,78,20.85,broken clouds
690,Puerto Baquerizo Moreno,EC,2021-09-27 00:27:44,-0.9,-89.6,69.08,88,84,10.49,broken clouds
691,Gigmoto,PH,2021-09-27 00:27:44,13.7796,124.39,83.07,81,91,2.91,overcast clouds
692,Contai,IN,2021-09-27 00:27:45,21.7786,87.7536,78.98,89,35,6.58,scattered clouds
693,Havre,FR,2021-09-27 00:27:45,49.5833,0.3333,62.37,82,0,10.36,clear sky
694,Ghanzi,BW,2021-09-27 00:27:45,-21.5667,21.7833,69.01,21,0,8.61,clear sky
695,Port Moresby,PG,2021-09-27 00:27:46,-9.4431,147.1797,83.28,73,45,5.48,scattered clouds
696,Tabou,CI,2021-09-27 00:27:46,4.423,-7.3528,74.95,88,100,1.5,light rain
